2017年07月12日,晴/多云,36℃/28℃,南风3-4级/南风3-4级
2017年07月13日,晴/多云,36℃/29℃,南风3-4级/南风3-4级
2017年07月14日,多云/多云,36℃/30℃,南风3-4级/南风3-4级
2017年07月15日,晴/晴,38℃/29℃,南风3-4级/南风3-4级
2017年07月16日,晴/晴,38℃/29℃,南风3-4级/南风3-4级
2017年07月17日,晴/晴,37℃/29℃,南风3-4级/南风3-4级
2017年07月18日,多云/多云,37℃/30℃,西南风3-4级/南风3-4级
2017年07月19日,晴/多云,37℃/30℃,南风3-4级/南风3-4级
2017年07月20日,晴/晴,38℃/30℃,西南风3-4级/南风3-4级
2017年07月21日,晴/晴,39℃/31℃,西南风3-4级/西南风3-4级
2017年07月22日,晴/晴,40℃/31℃,西南风3-4级/南风3-4级
2017年07月23日,晴/晴,40℃/31℃,南风3-4级/南风3-4级
2017年07月24日,多云/晴,40℃/31℃,南风≤3级/南风≤3级
2017年07月25日,晴/多云,40℃/30℃,东北风≤3级/东北风≤3级
2017年07月26日,晴/多云,38℃/29℃,东北风3-4级/东南风3-4级
2017年07月27日,晴/晴,39℃/29℃,东南风3-4级/东南风3-4级
2017年07月28日,晴/多云,38℃/29℃,东南风3-4级/东南风3-4级
2017年07月29日,雷阵雨/多云,37℃/29℃,东南风3-4级/东南风3-4级
2017年07月30日,雷阵雨/阵雨,34℃/28℃,东风4-5级/东风4-5级
2017年07月31日,雷阵雨/多云,35℃/29℃,东南风4-5级/东南风4-5级
2017年08月01日,多云/多云,35℃/29℃,东南风4-5级/东南风4-5级
2017年08月02日,多云/多云,34℃/29℃,东南风4-5级/东南风4-5级
2017年08月03日,多云/多云,36℃/29℃,南风4-5级/南风3-4级
2017年08月04日,多云/多云,37℃/29℃,南风3-4级/南风3-4级
2017年08月05日,雷阵雨/多云,36℃/29℃,西风3-4级/西北风3-4级
2017年08月06日,多云/多云,37℃/30℃,西北风≤3级/西风3-4级
2017年08月07日,多云/阴,37℃/29℃,西南风3-4级/南风3-4级
2017年08月08日,雷阵雨/雷阵雨,36℃/27℃,西南风3-4级/西北风4-5级
2017年08月09日,雷阵雨/阵雨,29℃/26℃,西风3-4级/西风3-4级
2017年08月10日,多云/多云,33℃/27℃,西风3-4级/南风3-4级
2017年08月11日,多云/多云,36℃/29℃,南风≤3级/东南风≤3级
2017年08月12日,雷阵雨/阴,32℃/27℃,南风3～4级/东南风3～4级
2017年08月13日,雷阵雨/中雨,33℃/27℃,南风3-4级/西南风4-5级
2017年08月14日,雷阵雨/雷阵雨,31℃/26℃,西风4-5级/西北风3-4级
2017年08月15日,阴/多云,32℃/26℃,西风≤3级/西风≤3级
2017年08月16日,中雨/多云,30℃/25℃,西风3-4级/西风3-4级
2017年08月17日,多云/多云,33℃/26℃,南风3-4级/南风3-4级
2017年08月18日,雷阵雨/多云,35℃/27℃,南风3-4级/南风3-4级
2017年08月19日,多云/多云,35℃/27℃,南风3-4级/南风3-4级
2017年08月20日,雷阵雨/雷阵雨,32℃/25℃,西南风3-4级/西风3-4级
2017年08月21日,雷阵雨/多云,33℃/27℃,东风3-4级/东风≤3级
2017年08月22日,雷阵雨/多云,35℃/28℃,东南风4-5级/东南风4-5级
2017年08月23日,晴/多云,35℃/28℃,东南风4-5级/东南风4-5级
2017年08月24日,多云/多云,35℃/28℃,西南风3-4级/西南风3-4级
2017年08月25日,中雨/雷阵雨,33℃/26℃,北风3-4级/东北风3-4级
2017年08月26日,阴/多云,30℃/26℃,东北风3-4级/东风≤3级
2017年08月27日,多云/多云,34℃/27℃,东风3-4级/东南风3-4级
2017年08月28日,晴/多云,36℃/28℃,西南风3-4级/东北风3-4级
2017年08月29日,雷阵雨/阴,32℃/25℃,东北风4-5级/东北风4-5级
2017年08月30日,阴/阴,28℃/24℃,东北风3-4级/东北风3-4级
2017年08月31日,阴/阴,27℃/24℃,东北风≤3级/东北风≤3级
